Temperature,Humidity,Pressure,WindSpeed,CloudCover,RainToday,RainTomorrow
24,47,1005,23,59,0,1
41,26,1001,20,61,1,1
20,87,1009,6,71,0,1
21,95,1001,33,71,1,1
27,38,1003,39,93,1,1
18,81,1024,21,74,0,0
20,94,1024,44,44,0,0
27,58,1018,18,31,1,0
41,29,1023,35,15,0,0
25,53,1014,26,22,1,1
35,58,1015,30,8,0,0
24,31,1008,6,7,0,0
39,42,1000,19,48,0,1
33,45,1004,43,3,0,0
25,79,1013,41,50,0,1
41,68,1021,16,67,1,1
33,47,1007,18,56,0,0
37,46,999,20,38,0,1
31,90,1008,40,13,1,1
24,52,1008,26,45,1,1
19,41,1021,5,76,1,0
36,61,995,42,23,0,1
19,57,1006,23,76,0,1
28,93,1019,10,76,1,1
37,47,1024,44,67,0,0
26,31,1010,24,57,1,1
22,30,1013,2,58,0,0
35,34,1001,38,95,0,1
33,38,1005,20,86,0,1
25,37,1001,29,39,0,1
36,52,998,29,59,1,1
38,78,1011,37,61,0,1
41,46,1018,10,68,1,1
19,26,1015,8,99,1,1
28,91,1021,3,2,0,0
34,76,1001,6,97,0,1
30,40,999,4,58,0,1
28,88,1012,22,40,1,1
36,78,999,18,77,0,1
34,59,1002,23,47,0,1
27,42,997,17,48,0,1
36,79,1022,24,71,0,0
24,57,1002,20,28,0,0
27,36,1018,34,24,0,0
21,28,1003,16,25,1,1
24,56,1006,36,51,1,1
26,37,1018,34,95,0,0
33,36,1004,3,17,0,0
41,36,1022,30,85,0,0
28,79,1002,35,33,0,1
21,54,1015,21,89,0,1
24,53,1017,35,83,0,1
38,41,1014,14,87,0,0
41,61,1001,9,86,0,1
38,85,1008,11,85,0,1
33,99,1016,30,24,1,1
31,90,1016,14,66,1,1
39,45,1015,20,15,1,0
36,79,1009,2,15,0,0
18,93,1024,6,57,0,0
29,60,1024,5,86,0,0
38,30,1018,32,82,1,1
29,74,1022,13,55,0,0
36,64,1003,6,68,0,1
20,57,1005,22,83,1,1
32,41,1023,9,63,0,0
19,37,1006,38,12,0,0
32,86,1017,23,20,0,0
28,92,995,13,72,1,1
22,48,1001,9,96,0,1
20,52,1005,34,45,0,1
38,59,1004,13,73,0,1
41,52,1016,17,12,1,0
28,56,997,28,82,0,1
18,93,1011,34,18,1,1
23,39,998,34,23,0,1
28,47,995,42,55,1,1
18,42,1012,7,51,1,1
32,66,1024,5,31,0,0
22,33,999,12,98,1,1
27,32,1011,25,32,1,1
36,26,1017,12,98,0,0
20,59,1015,26,65,0,0
37,67,1017,7,54,0,0
38,75,1008,36,99,0,1
21,40,997,8,63,0,1
18,31,1018,6,84,0,0
41,56,1007,34,73,0,1
18,95,998,29,86,0,1
29,79,1004,15,35,0,1
35,40,1003,38,40,0,1
25,42,998,37,69,0,1
32,42,1018,24,34,0,0
38,85,1018,16,90,0,1
22,88,1001,23,26,1,1
30,59,1020,24,12,0,0
19,88,1022,24,35,0,0
28,62,1016,35,80,1,1
31,53,1022,30,68,1,1
38,33,1024,22,76,0,0
28,92,1020,32,51,0,0
20,57,1002,33,54,0,1
31,38,996,9,70,0,1
38,99,1020,15,74,1,1
29,41,1008,26,47,0,0
41,41,999,13,37,0,0
22,94,1003,16,41,1,1
36,65,1009,15,0,0,0
40,77,1016,32,61,0,1
30,90,1007,19,98,0,1
30,92,1013,26,37,0,1
21,92,1018,40,62,1,1
40,82,1010,6,86,0,1
41,49,1007,29,18,0,0
26,90,1010,40,17,0,1
20,45,1024,31,10,0,0
20,54,1018,37,86,0,1
39,92,1012,40,30,0,1
21,97,1017,22,66,0,1
29,35,1014,12,25,0,0
33,34,998,11,25,1,1
29,86,1003,16,8,1,1
41,36,1022,21,77,0,0
36,59,1005,33,52,0,1
25,32,1020,36,41,1,0
23,40,999,35,5,0,0
32,39,1008,40,62,0,1
33,76,1010,36,37,0,1
30,77,1008,35,97,1,1
35,33,1020,4,99,0,0
37,29,1004,17,62,0,0
31,67,1022,31,18,0,0
37,35,1016,35,23,0,0
35,79,1003,11,20,1,1
28,67,1005,34,57,0,1
18,45,1024,24,72,0,0
38,46,1016,5,64,0,0
32,60,1023,6,28,0,0
33,40,998,26,40,0,1
26,44,999,37,92,0,1
33,26,1010,30,96,0,1
32,86,1005,43,80,0,1
21,75,1019,34,77,1,1
24,60,1004,37,94,1,1
34,30,1022,8,11,1,0
19,49,1011,34,86,0,1
19,33,997,17,88,0,1
29,79,1002,27,37,0,1
21,83,1004,15,46,0,1
25,66,1013,20,65,0,0
27,62,1016,14,43,0,0
23,62,995,24,73,0,1
32,47,1018,37,56,0,0
18,96,997,15,80,1,1
23,93,1008,42,28,0,1
25,72,1024,16,78,0,0
18,34,1013,38,66,0,0
28,57,1022,33,79,0,0
23,73,1021,13,21,0,0
22,45,995,18,55,0,1
25,98,1012,14,26,0,0
26,69,997,23,26,0,1
18,26,1005,11,32,0,0
32,50,1005,39,26,0,1
24,25,1004,22,78,0,1
25,27,1017,16,35,0,0
27,74,1010,19,82,0,1
30,63,1014,13,97,0,1
29,28,998,15,80,0,1
23,33,1015,42,71,0,0
33,52,1013,17,56,0,0
31,62,1014,42,97,0,1
20,98,1014,3,26,0,0
27,64,1011,34,5,1,1
35,97,1002,26,94,0,1
21,44,1022,41,64,0,0
29,47,1019,14,15,1,0
35,89,1011,17,36,0,0
27,62,1006,32,73,0,1
19,75,1014,7,91,0,1
30,65,1006,41,56,0,1
40,81,1016,3,7,1,0
26,84,1018,9,2,0,0
26,76,1006,9,94,0,1
30,77,1007,32,80,0,1
39,43,997,31,9,0,1
25,42,1006,24,61,1,1
39,80,1018,26,54,1,1
26,36,1005,39,27,0,0
32,60,1023,44,8,1,0
25,91,1015,19,98,1,1
38,52,1012,16,18,1,0
23,71,1001,10,19,0,0
19,88,1016,37,4,0,0
23,46,1004,41,60,0,1
37,52,1017,36,0,0,0
26,46,996,17,57,0,1
30,43,1009,34,73,0,1
29,67,1023,18,67,1,1
24,68,1007,6,59,0,0
38,31,1008,29,45,0,0
20,49,1017,28,77,0,0
40,61,997,36,12,0,1
18,32,1013,10,27,1,0
35,66,1003,7,32,0,0
30,78,1017,37,96,0,1
41,41,1004,24,43,0,0
20,38,1019,42,1,0,0
28,25,996,28,1,0,0
36,34,1013,43,79,1,1
35,80,1002,32,44,0,1
24,45,1017,39,40,1,1
35,73,1006,36,90,1,1
27,98,1013,29,35,1,1
20,61,1010,21,12,0,0
30,43,1022,39,55,0,0
21,81,1016,38,82,0,1
31,68,1000,20,41,0,1
40,88,1022,5,40,0,0
34,71,1013,40,88,1,1
36,77,1006,26,98,0,1
18,32,1001,44,81,0,1
26,29,1017,5,92,0,0
41,69,995,4,21,0,1
35,49,1010,21,30,0,0
19,34,1001,43,50,0,1
26,78,1024,18,8,1,0
41,63,1005,9,24,0,0
27,48,1010,17,82,0,1
28,30,1000,33,38,1,1
20,80,1018,42,55,1,1
34,91,996,13,87,0,1
28,51,1010,25,17,1,1
40,45,1021,35,96,1,1
33,78,1012,4,23,0,0
36,67,1021,9,68,0,0
32,52,1008,5,87,1,1
34,58,1014,17,73,1,1
27,54,1013,26,56,0,0
28,95,1009,21,80,0,1
31,60,1020,11,33,0,0
40,34,1019,16,85,0,0
19,69,1024,15,73,0,0
32,39,1008,32,28,0,0
26,44,997,16,87,0,1
33,99,1019,9,66,1,1
26,91,998,26,59,0,1
36,79,1016,18,61,1,1
34,72,1014,23,69,0,1
28,36,1008,6,4,0,0
39,79,1020,16,89,0,0
41,97,997,37,47,0,1
31,72,1023,17,97,0,0
32,52,1003,8,79,0,1
34,32,996,32,56,0,1
20,32,1021,3,94,0,0
34,44,1023,18,73,1,0
23,86,1005,35,30,0,1
29,36,1010,26,21,0,0
29,42,1007,17,67,1,1
18,87,1012,34,26,0,1
33,49,996,25,59,0,1
22,60,1016,25,35,1,1
23,28,1004,2,84,0,0
22,91,1009,32,90,0,1
40,71,1021,21,12,0,0
41,27,1024,44,9,0,0
30,26,996,40,30,0,1
36,61,1003,25,76,0,1
36,65,1004,43,77,1,1
34,28,1000,40,4,1,1
23,38,1000,15,11,0,0
39,36,1002,11,15,0,0
25,69,1023,21,80,1,1
24,89,1021,30,13,0,0
19,87,1008,34,28,0,1
36,70,1018,15,4,0,0
41,54,1022,10,90,0,0
35,60,1002,19,83,0,1
34,72,1012,8,64,0,0
35,28,1017,21,35,0,0
23,52,997,7,44,0,1
41,85,998,2,5,1,1
30,75,998,25,44,0,1
22,49,1004,36,54,1,1
30,36,998,43,89,0,1
26,89,1012,42,52,0,1
26,52,1010,36,15,0,0
20,66,1016,33,37,0,0
23,62,1016,14,76,0,0
38,57,1022,4,81,0,0
25,90,998,29,91,1,1
30,71,996,43,33,0,1
38,68,1017,34,1,0,0
39,40,1014,27,15,0,0
29,47,1004,38,71,0,1
37,46,1000,33,16,0,1
22,47,1011,14,31,0,0
24,46,1015,7,60,0,0
20,33,1009,22,93,0,1
27,66,1017,4,0,1,0
22,95,997,37,48,1,1
21,55,996,15,63,0,1
19,55,1009,44,21,0,0
18,70,1019,2,95,0,0
26,38,1007,14,38,0,0
25,80,1000,26,66,0,1
39,62,1005,4,4,0,0
19,63,1010,25,99,1,1
34,58,1010,37,6,0,0
35,58,1013,42,92,0,1
31,93,1019,40,7,0,0
36,83,1005,21,54,1,1
31,82,1000,26,79,1,1
25,89,995,22,59,1,1
27,74,1006,29,31,0,1
27,50,1004,42,56,0,1
19,94,1017,13,53,0,0
32,43,1006,3,10,1,0
41,62,1019,44,20,0,0
26,36,1004,6,32,1,1
22,53,1012,30,5,0,0
27,71,1024,12,25,1,0
36,81,1007,28,58,0,1
20,40,1001,30,78,0,1
40,89,1023,31,31,1,1
36,32,1013,37,54,0,0
33,80,998,26,83,1,1
37,49,1010,32,69,1,1
37,80,998,41,19,0,1
18,34,1017,25,12,0,0
31,67,1004,32,73,1,1
31,58,1011,22,95,0,1
32,32,1000,27,63,1,1
28,58,1003,19,18,0,0
22,36,998,44,26,0,1
23,80,1019,5,95,0,0
27,35,1003,12,65,0,0
39,82,1020,9,20,0,0
18,82,1007,10,91,0,1
40,82,1011,10,11,1,1
37,94,1006,10,51,0,1
20,32,1004,42,63,0,1
26,38,999,28,95,1,1
36,25,1006,12,64,0,0
28,31,996,16,71,1,1
32,64,1023,43,50,0,0
31,65,1015,39,71,1,1
25,98,1017,5,47,1,1
26,29,1015,7,80,0,0
41,41,1008,35,89,1,1
20,26,1022,3,21,0,0
34,62,1001,21,69,0,1
21,50,1022,6,73,1,0
18,29,999,41,85,0,1
37,39,1011,29,58,0,0
27,93,1012,18,67,1,1
22,64,1002,44,72,1,1
26,47,1014,32,16,0,0
39,59,1024,41,36,0,0
23,58,1018,33,24,1,1
23,90,1020,6,74,1,1
31,68,997,22,68,0,1
25,61,1016,35,74,0,1
26,94,1018,35,57,1,1
29,56,1011,5,32,1,0
28,33,996,40,50,1,1
37,63,1017,42,43,1,1
40,82,1010,40,86,0,1
40,63,1022,20,61,0,0
41,50,1013,37,25,1,1
21,92,1003,9,65,0,1
23,79,1005,37,20,1,1
19,83,1019,27,0,1,0
22,65,1016,5,47,1,1
33,77,1018,23,64,0,0
41,92,1024,19,80,0,0
30,76,1014,11,64,0,0
39,53,997,18,75,0,1
29,54,1014,43,70,0,1
39,95,1022,31,11,0,0
35,70,1005,3,96,1,1
33,78,997,34,84,0,1
36,50,995,27,36,0,1
18,35,1015,42,4,0,0
35,49,1006,15,68,0,1
27,76,996,5,11,0,1
28,97,1004,28,5,0,1
39,77,1000,34,28,0,1
39,80,1014,31,20,1,1
40,82,1016,21,21,0,0
25,35,1009,32,76,0,1
41,41,1000,26,31,0,1
35,35,1007,34,49,0,0
18,63,1021,37,31,0,0
23,76,1012,23,30,1,1
31,91,995,28,42,1,1
26,29,1009,10,44,0,0
41,98,1004,23,59,0,1
22,63,1014,11,73,1,1
38,52,1007,16,59,0,0
37,36,1013,33,74,1,1
19,79,1009,37,68,0,1
27,41,996,25,73,0,1
20,75,1022,38,2,0,0
29,35,1002,38,71,0,1
36,72,1008,29,6,0,0
35,30,1020,5,54,0,0
39,75,1021,7,89,0,0
23,35,1014,30,19,0,0
33,38,998,13,22,0,0
24,33,1018,32,24,0,0
20,81,1002,15,38,0,1
28,44,1015,5,83,0,0
28,89,1006,19,38,0,1
39,42,1009,32,98,0,1
32,71,1000,9,85,0,1
30,79,1018,22,42,0,0
29,83,1007,17,5,1,1
33,82,998,38,40,0,1
39,34,1011,43,29,0,0
24,42,1013,16,85,0,0
27,78,1022,31,19,0,0
27,29,1012,42,93,0,1
27,61,1001,6,78,0,1
25,80,1003,12,21,0,0
30,35,1022,33,14,1,0
31,67,1002,23,2,0,0
33,62,995,43,5,0,1
19,35,1008,38,40,0,0
31,72,1001,11,84,1,1
18,83,1008,37,26,0,1
23,77,1005,37,84,0,1
33,59,998,36,18,1,1
38,57,1017,7,95,0,0
20,83,1019,18,38,1,1
28,98,1001,25,37,0,1
34,81,1006,37,98,0,1
33,69,1022,42,95,0,1
37,49,1015,4,75,0,0
31,78,1003,26,80,1,1
21,68,1019,3,80,0,0
27,85,1014,37,53,1,1
35,28,1017,28,88,1,1
38,46,1004,26,80,0,1
39,68,1014,13,15,0,0
33,79,1023,32,78,0,0
38,90,1002,43,70,0,1
21,67,1003,37,98,0,1
20,75,1008,44,23,0,1
19,26,1004,24,14,0,0
28,41,1012,15,80,1,1
33,56,1017,39,33,0,0
19,95,995,5,42,1,1
24,42,998,12,19,1,1
31,88,1011,35,75,1,1
33,59,1002,28,21,0,1
41,90,1016,2,13,0,0
21,27,999,2,53,0,0
27,78,1024,13,9,0,0
25,70,1023,16,47,1,0
19,60,1024,36,72,1,1
24,92,1000,34,95,0,1
39,60,1012,24,62,0,0
22,78,1000,26,97,0,1
26,53,1006,30,26,0,0
34,29,1014,14,41,1,0
35,74,996,24,12,1,1
32,99,1012,43,11,1,1
38,69,1000,7,42,0,1
32,69,1017,41,33,1,1
30,75,1003,33,37,1,1
31,93,1011,23,38,1,1
35,52,1007,43,0,0,0
36,83,998,44,66,0,1
19,63,1009,20,55,0,1
21,27,1017,18,70,0,0
35,70,1000,32,92,0,1
20,84,1006,37,51,0,1
41,98,1020,31,28,0,0
24,79,1022,19,40,0,0
34,99,995,18,99,1,1
26,69,1022,29,96,0,1
25,94,1021,7,92,0,0
26,73,1013,18,53,0,0
20,73,1016,17,84,1,1
41,32,1006,22,47,0,0
33,34,1014,16,3,1,0
32,86,1005,39,3,0,1
20,79,1022,38,46,0,0
19,91,1020,6,73,1,1
31,70,1017,14,15,0,0
25,54,1011,36,64,0,1
41,72,1011,26,1,0,0
24,41,1021,32,9,0,0
23,61,1024,35,17,0,0
34,80,1021,28,54,0,0
36,47,1001,16,65,0,1
37,52,1019,16,15,0,0
29,67,1014,30,48,0,0
22,84,996,24,89,0,1
27,93,1009,13,95,0,1
39,41,1014,21,7,0,0
34,62,1015,29,76,0,1
25,35,1009,19,49,0,0
39,69,1023,36,92,1,1
24,85,1006,37,23,1,1
28,29,1010,12,34,0,0
27,34,1012,9,25,0,0
37,27,1000,3,98,0,1
21,97,1008,44,1,1,1
22,95,1016,5,13,0,0
29,89,1013,16,95,0,1
38,79,1009,8,99,0,1
25,36,1009,16,16,1,0
20,63,1000,15,54,1,1
21,39,1001,36,73,1,1
29,84,1018,29,21,0,0
36,75,1015,4,69,0,0
41,83,1022,28,72,0,0
40,38,1013,12,77,1,1
37,82,996,17,77,1,1
35,50,1000,8,44,1,1
34,69,1001,34,34,0,1
24,45,1011,29,95,0,1
41,34,1017,16,54,0,0
23,57,1024,40,11,1,0
27,77,996,42,9,1,1
31,27,1019,34,6,0,0
33,98,1009,17,37,0,1
41,51,1016,23,16,1,0
37,94,1016,34,7,0,0
38,29,999,11,39,0,0
29,49,1022,44,76,0,0
39,78,1012,28,71,1,1
26,93,1001,23,58,1,1
39,92,1013,34,0,1,1
26,65,1002,33,29,0,1
26,76,1019,35,60,0,0
27,64,1001,11,58,0,1
29,35,1019,35,83,0,0
20,29,1006,30,34,1,1
18,40,1024,10,41,0,0
30,72,1024,21,92,0,0
21,70,1011,29,76,0,1
22,72,1013,29,82,0,1
35,64,1012,10,28,0,0
19,41,1019,32,91,0,0
37,63,1022,31,98,0,1
37,40,996,15,89,1,1
36,48,1005,19,42,0,0
37,85,1004,31,62,0,1
20,91,1018,41,28,0,0
18,76,1018,39,33,1,1
24,99,1005,37,19,1,1
22,54,1024,40,96,0,0
39,85,1015,38,26,1,1
23,84,1000,33,79,0,1
38,27,1011,22,29,0,0
37,43,996,41,38,0,1
30,78,1021,16,11,0,0
24,41,1020,38,83,0,0
35,54,1024,26,87,1,1
19,59,1013,38,70,0,1
27,67,1017,8,5,0,0
33,26,1013,20,1,0,0
23,44,1017,16,5,1,0
28,32,1019,25,20,0,0
21,95,999,30,15,0,1
37,26,1019,32,76,1,1
34,59,1016,40,0,0,0
38,25,998,33,57,0,1
31,71,1011,13,6,1,0
40,27,1012,27,30,1,0
20,79,1022,18,37,1,0
19,32,1008,38,98,0,1
28,87,1009,3,95,1,1
30,41,1009,34,15,0,0
40,47,998,44,49,1,1
34,37,1024,31,70,0,0
19,63,999,4,88,1,1
39,62,1008,40,53,0,1
28,77,997,42,7,0,1
28,87,995,16,3,0,1
27,99,1012,24,60,0,1
24,41,1016,28,15,0,0
20,76,1009,34,41,0,1
31,72,1021,16,6,0,0
27,33,1003,7,56,0,0
40,78,1008,28,83,0,1
25,96,996,15,9,0,1
35,40,1014,6,51,0,0
37,47,1004,18,61,1,1
35,39,1020,29,41,0,0
28,59,1016,11,74,1,1
23,88,999,8,43,0,1
19,84,995,24,88,0,1
24,78,997,30,9,0,1
28,93,996,9,77,1,1
23,25,1018,34,74,0,0
27,47,1010,38,15,0,0
23,54,999,2,50,0,1
31,45,997,39,68,0,1
35,36,999,10,43,0,0
20,89,1016,11,45,0,0
22,76,1010,36,80,0,1
23,82,999,33,10,0,1
23,98,1015,34,93,0,1
34,51,997,30,65,0,1
21,58,999,43,64,0,1
18,83,1020,5,13,0,0
19,25,1015,23,79,0,0
35,40,1022,29,85,0,0
27,90,1001,18,34,0,1
19,31,1011,20,75,1,1
31,26,1015,5,59,0,0
33,73,996,18,82,0,1
37,56,1013,25,41,0,0
20,50,1010,9,4,0,0
20,65,1006,39,18,0,1
40,85,1008,29,35,0,1
35,36,1013,9,96,0,0
23,26,1003,6,97,1,1
24,66,1011,27,45,1,1
37,94,1002,33,18,1,1
36,48,1018,18,17,0,0
40,72,1012,17,79,0,1
39,63,995,25,60,0,1
37,64,1020,9,73,1,1
38,85,1008,11,59,0,1
33,97,1014,21,39,0,0
38,43,1008,16,69,1,1
27,70,1010,12,56,0,0
20,90,1015,15,51,0,0
39,71,997,2,14,1,1
19,74,995,10,2,0,1
33,78,995,10,56,1,1
37,40,1002,24,59,0,1
20,39,1000,34,81,0,1
20,54,1007,18,57,1,1
31,81,1001,40,77,0,1
32,68,1006,9,79,1,1
31,53,1010,6,4,0,0
38,74,1012,6,12,0,0
35,38,1006,27,81,0,1
19,95,1009,11,78,1,1
19,74,1019,5,40,0,0
34,86,1010,21,24,0,0
32,57,1013,16,40,0,0
30,46,1005,33,12,0,0
37,29,1023,34,90,0,0
24,72,1012,32,5,0,0
30,66,1015,12,25,0,0
25,80,1016,21,80,1,1
27,29,1008,25,67,0,0
41,71,1022,10,2,1,0
35,48,998,10,96,0,1
36,59,1004,13,17,0,0
27,42,1018,2,93,0,0
20,40,1015,16,61,0,0
39,76,1001,8,26,1,1
33,37,1011,42,43,0,0
26,29,1001,34,3,0,0
21,40,999,23,35,1,1
40,59,1019,9,80,0,0
35,82,1019,13,56,0,0
29,35,1007,36,26,0,0
20,69,1004,18,66,1,1
23,66,1014,19,76,0,1
27,30,1001,12,24,0,0
40,82,999,17,94,0,1
26,61,1015,24,15,0,0
29,26,1020,11,75,1,0
36,62,999,28,77,0,1
19,26,1006,34,82,1,1
33,31,1021,22,70,0,0
23,42,995,34,95,1,1
31,62,1000,5,61,1,1
20,47,1019,2,81,0,0
38,41,1019,12,76,1,1
27,69,1011,32,64,1,1
33,45,1024,4,97,0,0
20,82,995,12,44,1,1
32,76,1014,40,39,1,1
33,98,1023,39,83,0,1
24,83,1011,25,30,0,0
21,34,1000,8,30,0,0
20,71,1024,22,0,0,0
35,31,1009,26,66,0,0
31,92,998,4,4,0,1
28,96,1020,3,27,0,0
27,74,1001,38,62,0,1
38,62,1018,34,74,0,1
18,77,1009,34,66,1,1
26,38,1023,24,53,1,0
39,60,1014,7,96,0,0
23,54,1008,44,80,1,1
39,95,1008,29,16,0,1
33,68,1006,6,68,0,1
24,77,1011,10,94,0,1
26,83,1010,37,97,1,1
36,36,998,11,15,0,0
36,30,998,31,94,1,1
30,61,1003,36,46,0,1
34,79,1018,32,5,0,0
35,61,1007,26,95,0,1
34,59,1020,20,52,1,1
29,71,1005,21,32,0,1
31,31,1000,22,35,1,1
39,43,1019,4,99,0,0
19,99,1010,43,46,0,1
19,30,1008,3,80,0,0
33,98,1007,34,61,1,1
34,29,1013,6,31,0,0
18,84,1008,5,93,0,1
20,37,1006,37,17,0,0
34,75,1016,37,80,1,1
29,29,1010,41,90,0,1
30,50,1008,33,10,0,0
40,81,1016,17,76,0,1
35,26,1016,3,2,1,0
25,35,1006,33,3,0,0
34,80,1010,18,85,1,1
21,48,1018,15,77,0,0
39,76,1012,24,95,1,1
30,43,1014,35,95,0,1
38,59,1004,6,75,0,1
26,26,1019,11,43,1,0
20,86,1004,10,19,0,0
22,96,1008,32,79,0,1
28,66,1017,31,8,0,0
41,57,1009,35,21,0,0
27,76,1009,11,50,0,0
30,99,1016,35,20,1,1
39,49,1016,22,0,0,0
38,95,1007,24,20,0,1
29,64,1003,29,10,0,0
28,80,1009,42,34,0,1
34,43,1003,32,80,0,1
40,87,1009,2,57,1,1
27,50,996,20,77,1,1
18,72,1019,25,46,1,1
22,91,1011,43,68,0,1
21,43,1001,24,16,1,1
18,26,1012,37,96,1,1
21,40,998,10,84,0,1
38,26,997,24,25,0,0
24,68,995,37,3,1,1
26,98,1021,16,80,1,1
22,47,1001,10,32,1,1
25,74,1018,25,23,0,0
37,49,1021,33,10,0,0
18,43,1005,17,98,0,1
27,93,1017,26,92,1,1
32,58,1006,25,20,0,0
36,47,995,9,41,0,1
39,65,1004,15,87,0,1
31,91,1023,31,6,1,0
39,35,1006,26,58,0,0
36,82,1023,38,10,0,0
24,94,1005,15,59,0,1
25,65,996,44,59,0,1
24,28,1018,30,57,0,0
41,82,1024,13,18,0,0
25,92,1009,21,43,1,1
40,85,1015,11,29,1,1
40,76,1002,39,66,0,1
40,34,999,12,67,1,1
20,74,1002,13,84,1,1
38,72,1021,37,0,1,0
39,39,1014,21,66,1,1
36,64,996,5,32,1,1
19,51,1007,18,49,0,0
26,30,1022,32,66,1,0
18,83,1007,22,63,1,1
38,72,1018,14,3,0,0
33,57,999,38,23,0,1
26,53,1021,41,50,1,1
21,84,1012,21,4,0,0
25,25,1013,24,25,0,0
19,86,1010,19,65,0,1
23,94,1021,7,30,1,0
41,78,1015,42,17,1,1
40,60,1019,8,81,0,0
22,42,1004,41,32,0,1
32,89,1015,9,70,0,1
29,54,1000,36,65,0,1
23,92,999,22,12,0,1
26,80,1018,17,11,0,0
36,54,1010,25,12,1,1
41,55,1015,18,48,0,0
30,62,1016,22,28,1,1
24,93,1008,19,67,0,1
37,92,997,9,51,0,1
34,60,1000,23,69,1,1
26,40,1001,39,96,1,1
39,71,995,16,90,0,1
18,91,1006,29,38,0,1
18,35,1008,30,88,0,1
36,78,1013,37,27,0,0
23,65,997,30,92,1,1
37,74,998,11,81,0,1
26,94,1016,8,84,1,1
34,75,1022,22,20,0,0
30,74,1023,40,56,1,1
22,88,1010,23,99,1,1
40,28,997,33,3,0,0
30,58,1022,30,72,0,0
30,78,996,34,49,0,1
36,32,1017,13,42,0,0
26,92,1001,18,10,0,1
40,87,1012,23,60,0,1
26,93,1020,8,92,0,1
22,62,1007,12,31,0,0
37,58,1009,43,7,0,0
32,94,999,4,42,0,1
26,59,1013,44,97,1,1
27,44,995,7,52,0,1
19,62,995,4,99,0,1
32,69,1016,44,67,0,1
22,81,1018,32,39,1,1
27,31,1011,8,90,0,0
26,58,1016,28,5,0,0
19,34,1004,27,4,0,0
40,95,1012,18,10,0,0
25,86,1019,22,75,0,1
23,68,1007,30,87,0,1
23,68,996,37,83,0,1
38,88,1006,36,37,0,1
34,87,1005,40,1,0,1
39,53,1007,25,87,1,1
34,33,1021,42,77,0,0
28,46,997,34,26,0,1
36,69,1001,27,69,0,1
20,37,1007,14,0,0,0
22,55,1014,18,8,0,0
30,61,1008,12,24,1,1
31,81,1001,25,99,0,1
32,68,1003,4,89,0,1
18,35,999,8,11,0,0
23,78,997,43,52,0,1
21,69,1013,38,58,0,1
18,45,1022,17,47,0,0
36,25,1014,43,97,0,1
23,27,1010,18,43,1,1
41,44,997,14,42,0,1
33,26,998,28,59,1,1
34,25,995,31,4,1,1
23,56,1000,18,57,0,1
25,48,1006,32,18,0,0
37,41,1003,22,59,1,1
40,44,1011,40,79,0,1
18,83,1016,9,70,0,0
19,68,1010,42,74,1,1
40,77,1007,22,91,0,1
23,94,1006,5,4,1,1
25,94,1015,29,2,0,0
36,99,1012,11,57,0,1
29,96,1013,22,81,1,1
26,49,996,10,8,0,0
28,37,1000,10,79,1,1
24,39,1019,39,74,0,0
37,31,1005,22,27,0,0
19,53,1012,38,44,0,0
41,70,1006,33,17,0,1
40,86,1016,11,54,0,0
25,38,1022,35,27,0,0
24,91,1023,37,60,0,0
26,41,1011,21,77,0,0
30,69,1015,18,46,1,1
28,92,1022,21,74,1,1
30,96,1022,42,93,0,1
32,60,1021,21,32,0,0
28,43,1009,22,32,0,0
31,57,1004,23,64,0,1
20,56,1017,13,50,1,1
25,38,1012,31,96,0,1
29,73,996,8,5,0,0
25,39,1020,40,2,1,0
20,70,1016,4,64,1,1
21,86,996,32,87,1,1
33,40,1013,21,40,1,1
24,37,998,33,97,0,1
34,70,1022,23,91,1,1
26,27,1019,14,94,1,1
35,61,1005,35,80,0,1
38,60,1016,41,18,0,0
28,72,999,29,98,0,1
33,95,1009,4,30,1,1
29,74,997,13,60,0,1
40,90,1008,5,16,0,0
22,48,1011,8,22,1,0
29,35,1013,12,97,0,0
22,53,1024,37,90,1,1
39,90,1009,37,47,0,1
24,81,1019,13,2,1,0
25,54,1009,11,54,1,1
23,39,1024,27,77,0,0
31,55,1008,41,73,1,1
25,66,1012,37,35,0,0
25,27,1012,8,30,0,0
39,27,1023,36,14,0,0
36,52,998,14,78,0,1
24,91,1024,21,1,0,0
28,25,1010,11,80,0,0
35,43,1008,35,31,0,0
34,30,1013,14,85,0,0
24,69,1007,22,64,1,1
36,71,1008,30,98,0,1
37,85,1001,2,22,0,0
41,75,997,23,70,0,1
30,68,1001,28,1,1,1
31,54,1016,29,96,0,1
28,95,1022,26,60,1,1
39,91,995,35,58,0,1
22,88,1011,20,84,0,1
38,95,1023,41,61,1,1
30,43,1005,3,5,0,0
36,29,1003,31,61,1,1
35,76,1011,37,59,1,1
39,78,1017,6,8,0,0
21,44,1011,21,91,0,1
36,87,997,31,68,0,1
20,73,1004,25,43,0,1
36,78,1014,37,78,1,1
29,71,1023,42,85,0,1
30,72,1007,34,21,0,1
39,29,1023,26,5,0,0
34,83,995,40,53,1,1
22,72,998,44,77,0,1
41,51,1002,40,20,0,1
26,99,1021,43,47,1,1
25,57,1006,36,97,0,1
19,80,1011,21,84,0,1
37,32,1012,19,17,0,0
29,96,1013,11,74,0,1
32,54,1018,43,3,1,0
41,91,999,3,11,1,1
24,88,998,44,53,0,1
39,97,1020,13,0,0,0
